Дивизион ASM;ASM;Город;Магазин;Дивизион SAP;Материал: Категория;Категория;Подкатегория;Планнейм;Группа ID;Группа;Дата пересчета;Частота подсчета;Товаров в группе;Штук в группе;Найдено;Излишки;Недостачи;Брак;Посчитано вручную;Посчитано групп;Всего групп;Доля посчитанных товарных групп
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;404;Климат Зима;Системы обработки воздуха;Воздухоочистители;404020201;Воздухоочиститель;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;404;Климат Зима;Системы обработки воздуха;Воздухоувлажнители;404020301;Воздухоувлажнитель;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;404;Климат Зима;Системы обработки воздуха;Воздухоувлажнители-воздухоочистители;404020401;Воздухоувлажнитель-воздухоочиститель;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;405;Климат Лето;Вентиляторы;Вентиляторы колонные;405010101;Вентилятор колонный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;405;Климат Лето;Вентиляторы;Вентиляторы напольные;405010201;Вентилятор напольный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;405;Климат Лето;Вентиляторы;Вентиляторы настольные;405010401;Вентилятор настольный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;405;Климат Лето;Водонагреватели;Водонагреватели накопительные;405020401;Водонагреватель накопительный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;405;Климат Лето;Водонагреватели;Водонагреватели накопительные компактные;405020501;Водонагреватель накопительный компактный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;405;Климат Лето;Водонагреватели;Водонагреватели проточные;405020601;Водонагреватель проточный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;405;Климат Лето;Кондиционеры;Кондиционеры мобильные;405030101;Кондиционер мобильный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;405;Климат Лето;Кондиционеры;Сплит системы;405030301;Сплит-система;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;405;Климат Лето;Кондиционеры;Сплит системы;405030303;Умная сплит-система;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;405;Климат Лето;Кондиционеры;Сплит системы (инверторные);405030501;Сплит-система (инвертор);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;405;Климат Лето;Кондиционеры;Сплит системы (инверторные);405030503;Умная сплит-система (инверторная);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;406;Кухонная техника;Кухонные комбайны;Кухонные комбайны;406010101;Кухонный комбайн;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;406;Кухонная техника;Кухонные комбайны;Кухонные комбайны;406010102;Кухонная машина;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;406;Кухонная техника;Кухонные комбайны;Кухонные комбайны;406020108;Планетарный миксер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;406;Кухонная техника;Кухонные комбайны;Кухонные комбайны;406110127;Электромельничка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;406;Кухонная техника;Миксеры / блендеры;Миксеры / блендеры;406020101;Блендер стационарный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;406;Кухонная техника;Миксеры / блендеры;Миксеры / блендеры;406020102;Погружной блендер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;406;Кухонная техника;Миксеры / блендеры;Миксеры / блендеры;406020103;Миксер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;406;Кухонная техника;Миксеры / блендеры;Миксеры / блендеры;548010442;МП_Миксер планетарный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;406;Кухонная техника;Мясорубки;Мясорубки;406030101;Электромясорубка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Старый Оскол;S244;Бытовая техника;406;Кухонная техника;Весы кухонные;Весы кухонные;406040101;Весы кухонные;;QTR;;;;;;;;;1;0%
